bus_stop_name,municipality,operator_1,operator_2,operator_3,route_type_1,route_type_2,route_type_3,note,longitude,latitude,prefecture
雪ヶ坂,川崎市,溝06,,,2,,,,139.5701046268421,35.61236307628153,神奈川県
滝尻,神奈川中央交通（株）,橋26,,,1,,,,139.29024113645315,35.61195459529451,神奈川県
栗谷三丁目,川崎市,生03,,,2,,,,139.537767553054,35.61193826907772,神奈川県
多摩農協園芸センター,小田急バス（株）,"新02,新09",,,"1,1",,,,139.50957565340207,35.61182594831039,神奈川県
日連大橋,神奈川中央交通西（株）,"野05,野12,野11",,,"1,1,1",,,,139.15623147163188,35.611740231446596,神奈川県
高石,小田急バス（株）,"生田折返場〜新百合ヶ丘駅,生田折返場〜百合ヶ丘駅",,,"1,1",,,,139.5204050239956,35.611688062501614,神奈川県
高石,神奈川中央交通（株）,淵24,,,1,,,,139.5204050239956,35.611688062501614,神奈川県
園芸ランド事務所前,富士急バス（株）,【上野原】名倉線,,,1,,,,139.1487198472381,35.61155867824446,神奈川県
専修大学120年記念館前,小田急バス（株）,"向10　専修大学前,向10　専修大学9号館,向11,向12,あざみ野駅〜登戸営業所",,,"1,1,1,1,1",,,,139.5514599143735,35.611425181655534,神奈川県
生田緑地入口,東急バス（株）,た83,,,1,,,,139.5641811460296,35.61135540149462,神奈川県
生田緑地入口,川崎市,"た83,溝19",,,"2,2",,,,139.5641811460296,35.61135540149462,神奈川県
金程,小田急バス（株）,"新03,新04,新09,新07",,,"1,1,1,1",,,,139.50126078152215,35.611342292181384,神奈川県
専修大学9号館,小田急バス（株）,向10　専修大学9号館,,,1,,,,139.5535308165316,35.61110378906814,神奈川県
高石団地前,山ゆり号交通事業運営委員会,高石地区：山ゆり号,,,1,,,,139.52217743956973,35.61093794970388,神奈川県
三田四丁目,川崎市,"生01,生02",,,"2,2",,,,139.54083593924838,35.61085508324658,神奈川県
久地駅前,東急バス（株）,向02,,,1,,,,139.59257360077547,35.61080911505289,神奈川県
久地駅前,川崎市,溝06,,,2,,,,139.59257360077547,35.61080911505289,神奈川県
黒川分校下,神奈川中央交通（株）,"柿26,柿27",,,"1,1",,,,139.47107818720778,35.61065588128306,神奈川県
黒川分校下,小田急バス（株）,"柿24　柿生駅北口〜若葉台駅,柿24　調布駅南口〜柿生駅北口,柿24　稲城駅〜柿生駅北口",,,"1,1,1",,,,139.47107818720778,35.61065588128306,神奈川県
小学校前,富士急バス（株）,【上野原】名倉線,,,1,,,,139.15577546129288,35.61058700592144,神奈川県
名倉入口,神奈川中央交通西（株）,"野05,野12,野11",,,"1,1,1",,,,139.15577546129288,35.61058700592144,神奈川県
栗谷四丁目,川崎市,生03,,,2,,,,139.53868474499515,35.6105809531572,神奈川県
嵐山橋,神奈川中央交通（株）・神奈川中央交通西（株）,湖21,,,1,,,,139.19423450790282,35.610535872523194,神奈川県
嵐山橋,神奈川中央交通西（株）,湖22,,,1,,,,139.19423450790282,35.610535872523194,神奈川県
千代ヶ丘一丁目,小田急バス（株）,"新02,新09",,,"1,1",,,,139.50612812657204,35.61037492393971,神奈川県
藤子・F・不二雄ミュージアム,東急バス（株）,"向02,向01",,,"1,1",,,,139.57347600986287,35.61026585182585,神奈川県
藤子・F・不二雄ミュージアム,川崎市,"直行/急行,溝06",,,"2,2",,,,139.57347600986287,35.61026585182585,神奈川県
久地駅,長尾台コミュニティ交通導入推進協議会,長尾台地区：あじさい号,,,1,,,,139.59194260595868,35.610209770094976,神奈川県
西三田団地中央,小田急バス（株）,向13,,,1,,,,139.5442331645088,35.61018850234089,神奈川県
生田緑地,川崎市,直行/急行,,,2,,,,139.56283361697552,35.61015950605329,神奈川県
風間,神奈川中央交通（株）,橋26,,,1,,,,139.29330982292325,35.610106889408705,神奈川県
長尾橋,東急バス（株）,"向02,向01",,,"1,1",,,,139.57596822860313,35.61008586638009,神奈川県
長尾橋,川崎市,"溝06,登05,登06",,,"2,2,2",,,,139.57596822860313,35.61008586638009,神奈川県
長尾橋,長尾台コミュニティ交通導入推進協議会,長尾台地区：あじさい号,,,1,,,,139.57596822860313,35.61008586638009,神奈川県
下綱,東急バス（株）,向02,,,1,,,,139.58877264638116,35.610085868943,神奈川県
下綱,川崎市,溝06,,,2,,,,139.58877264638116,35.610085868943,神奈川県
久地消防前,東急バス（株）,向02,,,1,,,,139.59605583019226,35.61008594740705,神奈川県
久地消防前,川崎市,溝06,,,2,,,,139.59605583019226,35.61008594740705,神奈川県
栗谷町会会館前,川崎市,生03,,,2,,,,139.53677881598347,35.61003130422132,神奈川県
高石団地入口,山ゆり号交通事業運営委員会,高石地区：山ゆり号,,,1,,,,139.52244633910064,35.61002752412571,神奈川県
大刀,富士急バス（株）,【上野原】名倉線,,,1,,,,139.1517981625134,35.609994195026076,神奈川県
東電前,小田急バス（株）,向13,,,1,,,,139.54853138355188,35.60973657770071,神奈川県
NYファーマシー前,山ゆり号交通事業運営委員会,高石地区：山ゆり号,,,1,,,,139.5179388652717,35.609697425185495,神奈川県
百合ヶ丘駅入口,神奈川中央交通（株）,淵24,,,1,,,,139.51642784981738,35.6096784860675,神奈川県
百合ヶ丘駅入口,小田急バス（株）,生田折返場〜新百合ヶ丘駅,,,1,,,,139.51642784981738,35.6096784860675,神奈川県
長芝橋,東急バス（株）,向02,,,1,,,,139.58681787087528,35.60967814041666,神奈川県
長芝橋,川崎市,溝06,,,2,,,,139.58681787087528,35.60967814041666,神奈川県
新二子橋,東急バス（株）,"向02,渋12",,,"1,1",,,,139.6172364147574,35.60962303819515,神奈川県
大戸,神奈川中央交通（株）,"橋16,橋26,橋61,橋63,原21",,,"1,1,1,1,1",,,,139.28409027199174,35.60954717515309,神奈川県
